video_id,stau_mean_AU01_r,stau_mean_AU02_r,stau_mean_AU04_r,stau_mean_AU05_r,stau_mean_AU06_r,stau_mean_AU07_r,stau_mean_AU09_r,stau_mean_AU10_r,stau_mean_AU12_r,stau_mean_AU14_r,stau_mean_AU15_r,stau_mean_AU17_r,stau_mean_AU20_r,stau_mean_AU23_r,stau_mean_AU25_r,stau_mean_AU26_r,stau_mean_AU45_r,stau_mean_pose_Tx,stau_mean_pose_Ty,stau_mean_pose_Tz,stau_mean_pose_Rx,stau_mean_pose_Ry,stau_mean_pose_Rz,stau_mean_gaze_0_x,stau_mean_gaze_0_y,stau_mean_gaze_0_z,stau_mean_gaze_1_x,stau_mean_gaze_1_y,stau_mean_gaze_1_z,stau_mean_gaze_angle_x,stau_mean_gaze_angle_y,stau_max_AU01_r,stau_max_AU02_r,stau_max_AU04_r,stau_max_AU05_r,stau_max_AU06_r,stau_max_AU07_r,stau_max_AU09_r,stau_max_AU10_r,stau_max_AU12_r,stau_max_AU14_r,stau_max_AU15_r,stau_max_AU17_r,stau_max_AU20_r,stau_max_AU23_r,stau_max_AU25_r,stau_max_AU26_r,stau_max_AU45_r,stau_max_pose_Tx,stau_max_pose_Ty,stau_max_pose_Tz,stau_max_pose_Rx,stau_max_pose_Ry,stau_max_pose_Rz,stau_max_gaze_0_x,stau_max_gaze_0_y,stau_max_gaze_0_z,stau_max_gaze_1_x,stau_max_gaze_1_y,stau_max_gaze_1_z,stau_max_gaze_angle_x,stau_max_gaze_angle_y,stau_std_AU01_r,stau_std_AU02_r,stau_std_AU04_r,stau_std_AU05_r,stau_std_AU06_r,stau_std_AU07_r,stau_std_AU09_r,stau_std_AU10_r,stau_std_AU12_r,stau_std_AU14_r,stau_std_AU15_r,stau_std_AU17_r,stau_std_AU20_r,stau_std_AU23_r,stau_std_AU25_r,stau_std_AU26_r,stau_std_AU45_r,stau_std_pose_Tx,stau_std_pose_Ty,stau_std_pose_Tz,stau_std_pose_Rx,stau_std_pose_Ry,stau_std_pose_Rz,stau_std_gaze_0_x,stau_std_gaze_0_y,stau_std_gaze_0_z,stau_std_gaze_1_x,stau_std_gaze_1_y,stau_std_gaze_1_z,stau_std_gaze_angle_x,stau_std_gaze_angle_y,movaver_AU01_r,movaver_AU02_r,movaver_AU04_r,movaver_AU05_r,movaver_AU06_r,movaver_AU07_r,movaver_AU09_r,movaver_AU10_r,movaver_AU12_r,movaver_AU14_r,movaver_AU15_r,movaver_AU17_r,movaver_AU20_r,movaver_AU23_r,movaver_AU25_r,movaver_AU26_r,movaver_AU45_r,movaver_pose_Tx,movaver_pose_Ty,movaver_pose_Tz,movaver_pose_Rx,movaver_pose_Ry,movaver_pose_Rz,movaver_gaze_0_x,movaver_gaze_0_y,movaver_gaze_0_z,movaver_gaze_1_x,movaver_gaze_1_y,movaver_gaze_1_z,movaver_gaze_angle_x,movaver_gaze_angle_y,face_id,label
BRI_WILTY_EP62_truth_2,0.08866666666666667,0.0448,0.0,0.024933333333333335,0.0,0.034666666666666665,0.04413333333333334,0.6250666666666667,0.5932000000000001,0.0007999999999999999,0.054400000000000004,0.14880000000000002,0.0548,0.08266666666666667,0.39466666666666667,0.3194666666666667,0.23,-23.536,-39.50266666666666,490.9506666666667,0.08973333333333335,0.38808000000000004,0.09464,-0.17918202666666666,0.18331706666666667,-0.9662007866666666,-0.35293066666666667,0.18948889333333332,-0.9159887733333333,-0.27556,0.19561333333333333,0.35,0.42,0.0,0.2,0.0,0.32,0.31,1.11,1.01,0.02,0.33,0.43,0.35,0.49,1.49,1.21,2.4,-18.9,-35.4,495.9,0.127,0.44,0.146,-0.150325,0.219574,-0.937128,-0.327903,0.249091,-0.885419,-0.247,0.249,0.11166229653946971,0.08820063124122951,0.0,0.05230816517661603,0.0,0.0668870232098415,0.07794823877373964,0.19508399669313156,0.19289515426920548,0.003945575695328575,0.07385595915498426,0.11719653163394822,0.08565108351975537,0.12942005080183497,0.36662940023560187,0.2977205897306223,0.5201636956480817,2.629594563343857,1.7507506755469007,2.537309350224905,0.01647465976627179,0.021796205967887942,0.02236892149051111,0.022864658417891294,0.013789550909267468,0.006467038275902073,0.01507917836704723,0.014852448024241422,0.0075665785862555944,0.02009117057652775,0.01551711638484744,0.02864864864864865,0.02702702702702703,0.0,0.011081081081081084,0.0,0.01918918918918919,0.013378378378378377,0.07972972972972975,0.04445945945945946,0.0005405405405405405,0.019459459459459462,0.053108108108108114,0.025270270270270272,0.04162162162162162,0.11837837837837838,0.12918918918918917,0.07243243243243243,0.5000000000000001,0.5297297297297298,1.1270270270270266,0.0056891891891891885,0.004500000000000003,0.004270270270270269,0.005316270270270271,0.005927081081081078,0.0019603783783783764,0.004129959459459461,0.006584810810810813,0.002527675675675677,0.005054054054054053,0.006729729729729731,0,truth
SB_WILTY_EP42_truth17,0.1343,0.0696,0.0025,0.048499999999999995,0.11939999999999999,0.0574,0.023,0.677,0.5968,1.3815,0.2898,0.9213,0.0708,0.6169,0.7192000000000001,0.4993,0.149,-89.637,-25.671999999999997,561.09,0.06729,-0.20446999999999999,-0.14307999999999998,0.31155785999999996,0.12560467,-0.91692891,0.13824788999999998,0.15195664,-0.95566017,0.23301,0.14736000000000002,1.05,0.47,0.08,0.6,0.73,0.73,0.18,2.25,1.94,2.57,3.5,4.31,0.52,4.25,2.42,3.65,1.63,-20.6,12.3,578.1,0.202,0.473,0.134,0.431667,0.238782,-0.874955,0.259669,0.272416,-0.919841,0.364,0.276,0.2153280560381571,0.1340730993137548,0.011579762911688182,0.11313150477977992,0.2270176427086893,0.1548646851514918,0.040364500855243214,0.5909459972934682,0.5005993982974387,0.7608413405267523,0.5046730714937238,1.2001099739169525,0.1131610098108626,1.3701372746973755,0.7219763559742512,0.8646973604981831,0.29709876601506907,27.175935042874713,16.129194811041412,23.39161768193428,0.045962939616410715,0.2722260444794534,0.09898695761451494,0.2121876974734664,0.03263518995679761,0.027864079454022885,0.20825070332610182,0.03658961869869043,0.015894521557331037,0.21661488868496542,0.037693747304540934,0.04464646464646464,0.02686868686868687,0.0012121212121212123,0.027070707070707068,0.03090909090909091,0.018787878787878787,0.012323232323232323,0.1178787878787879,0.08393939393939394,0.1393939393939394,0.11838383838383837,0.14040404040404042,0.027272727272727275,0.06626262626262626,0.16343434343434343,0.09303030303030302,0.05191919191919193,1.4868686868686873,1.2363636363636363,2.3525252525252482,0.012848484848484849,0.01614141414141413,0.010515151515151517,0.010789060606060606,0.009112919191919193,0.0029741212121212096,0.010280252525252522,0.008715898989898987,0.0026068282828282815,0.01081818181818181,0.009464646464646466,0,truth
AN_WILTY_EP27_lie3,0.5428888888888889,0.12555555555555556,0.0,0.046933333333333334,0.31835555555555556,0.26822222222222225,0.0672888888888889,1.2067999999999999,0.7096444444444444,1.2760888888888888,0.13706666666666667,0.6996444444444444,0.11133333333333334,0.16493333333333332,1.075511111111111,0.32137777777777776,0.22151111111111113,-10.55688888888889,-48.565777777777775,613.1871111111111,0.15598222222222224,-0.3642355555555556,-0.09514666666666667,0.36314424,0.1900059288888889,-0.9098538355555557,0.2022023511111111,0.1981225511111111,-0.9572606844444445,0.29370666666666667,0.20458222222222222,2.16,1.21,0.0,0.5,1.42,1.91,0.83,2.91,1.75,3.31,0.81,2.04,0.89,1.43,3.48,1.12,2.33,46.8,-25.0,633.9,0.372,-0.067,0.105,0.449268,0.33037,-0.875831,0.294748,0.368815,-0.92855,0.389,0.362,0.6765102886393674,0.2566382560033566,0.0,0.10104772564062411,0.37125085110265327,0.4187709956830783,0.14637046659781988,0.6808578360106776,0.4803001830865943,0.7584875641173257,0.1824396181910998,0.5766102126233867,0.18248042947904614,0.31153296087939997,0.9603490953401452,0.2958860248179012,0.3935908761363475,31.39646902222434,12.962384881857071,7.985716216599724,0.07880020873592526,0.06283092802014802,0.08830821026382545,0.04158141621313967,0.04873965608441514,0.01020258475761071,0.04081514007525613,0.04252765462695914,0.007400826800033041,0.0419803653084221,0.04627734369734873,0.049375,0.03450892857142857,0.0,0.02098214285714286,0.06053571428571429,0.07656249999999999,0.026473214285714287,0.12464285714285715,0.09138392857142856,0.16683035714285716,0.052321428571428574,0.18995535714285713,0.040848214285714286,0.04200892857142857,0.2704464285714286,0.09098214285714287,0.08008928571428571,1.3816964285714286,1.4964285714285712,2.6026785714285694,0.014861607142857143,0.009455357142857144,0.007236607142857144,0.005941441964285714,0.007994424107142859,0.0024475714285714266,0.005411196428571429,0.008149852678571427,0.001912656249999994,0.005754464285714287,0.008558035714285714,0,lie
BRI_WILTY_EP66_truth_1,0.13019999999999998,0.05645000000000001,1.1904000000000001,0.07175,0.02545,0.56775,0.19335000000000002,0.07139999999999999,0.1399,0.16085000000000002,0.18745,0.6361,0.11,0.3666,0.48355,0.37715000000000004,0.0919,39.032,-39.3855,651.5905,0.17425000000000002,0.240955,-0.08009000000000001,-0.07756107,0.22607471499999998,-0.965503285,-0.24040518500000002,0.24167994,-0.93478618,-0.165235,0.2408,0.8,0.59,2.07,0.93,0.47,3.14,1.17,0.9,0.77,0.87,1.28,2.01,1.1,2.64,1.93,1.97,0.51,64.4,-12.9,1653.2,0.4,0.501,0.134,0.079981,0.327764,-0.928997,-0.100454,0.332111,-0.884097,-0.013,0.339,0.1964405877679383,0.12786966314872675,0.36962270590917157,0.18399103512134804,0.08948090108113274,0.7634070928719727,0.3659479018032087,0.1789361077403506,0.20007784917037463,0.23370895764694624,0.2926434665125164,0.6268408387987577,0.2318659290306063,0.6820567771352919,0.49735268771757873,0.39588889550976253,0.12381453953799215,44.39447966949977,45.18632046911642,299.6638888675211,0.10047719059142594,0.11398590662686213,0.09816723450137645,0.07821764610904174,0.06663568323409123,0.01316165800692426,0.07045686060036356,0.06920963497500378,0.016336458692158582,0.07683735857879836,0.06959726211908311,0.0257286432160804,0.01949748743718593,0.07271356783919597,0.01587939698492462,0.004723618090452261,0.09165829145728645,0.026432160804020104,0.020703517587939698,0.028442211055276383,0.035376884422110545,0.04608040201005025,0.08768844221105525,0.024673366834170856,0.035175879396984924,0.10150753768844223,0.09929648241206031,0.027537688442211057,1.541206030150754,1.3703517587939695,7.407537688442217,0.009482412060301506,0.011040201005025126,0.007628140703517589,0.0071573919597989945,0.006451175879396987,0.0014615728643216093,0.006777934673366834,0.006821236180904523,0.0019869396984924597,0.00713065326633166,0.0067989949748743705,0,truth
BRI_WILTY_EP64_lie_24,0.2953,0.11599999999999999,0.0,0.0862,0.19690000000000002,0.5881000000000001,0.0433,0.7496,1.4247,0.8694,0.15839999999999999,0.6302,0.1242,0.1065,0.7099,0.687,0.2376,56.325,-23.575,523.63,0.16014,0.3019,0.02283,-0.15039564,0.2203004,-0.96024192,-0.31686973,0.22189285000000003,-0.9182804899999999,-0.24391,0.23132000000000003,1.46,1.1,0.0,0.69,0.98,1.33,0.29,2.32,3.11,2.4,0.8,2.97,1.11,0.74,2.2,2.44,2.23,86.0,-9.3,537.4,0.329,0.56,0.158,0.025506,0.303786,-0.920673,-0.150315,0.322863,-0.851197,-0.064,0.321,0.4000011489882488,0.23793301833104463,0.0,0.1845265850929361,0.2833304634435759,0.38808177572061364,0.06712050071447333,0.6605307324302545,0.7347471976431381,0.6098017892907679,0.21383331561916838,0.6271951027947341,0.21700523663559992,0.17670597047072292,0.6273376404708356,0.6497046726137666,0.4813808421110204,13.655704213835241,7.147795803496687,6.636789110478798,0.07747036187921785,0.0987441853549572,0.06789594757398777,0.06579170998797508,0.04772322305786045,0.015710424525817706,0.06136417431951859,0.05309938312875245,0.02459353537111747,0.06757130091296679,0.05307282589503642,0.06848484848484848,0.04242424242424242,0.0,0.031111111111111107,0.07010101010101008,0.10121212121212121,0.02404040404040404,0.17404040404040405,0.17131313131313133,0.17292929292929293,0.06484848484848486,0.16828282828282828,0.06101010101010101,0.04292929292929293,0.1681818181818182,0.20222222222222225,0.0885858585858586,2.5525252525252524,2.408080808080808,2.6919191919191965,0.024202020202020197,0.02718181818181819,0.014848484848484845,0.01641267676767677,0.016477848484848488,0.004606737373737372,0.015950929292929295,0.01754140404040404,0.006935666666666662,0.01704040404040404,0.01795959595959596,0,lie
LS_WILTY_EP2_lie10,0.27336,0.16208,0.0036,0.11384,0.33296,0.85088,0.03384,1.0691199999999998,0.38192000000000004,0.53592,0.12432,0.7280800000000001,0.11376,0.2004,1.02176,0.80648,0.31936000000000003,-38.5784,-39.565599999999996,621.3256,0.16228,-0.160056,0.019336,0.23682048,0.224126888,-0.9283294080000001,0.06881512000000001,0.217490256,-0.956664344,0.157832,0.229928,3.86,2.59,0.06,1.99,0.79,1.66,0.31,1.94,0.99,1.77,0.75,2.72,1.09,1.92,3.59,2.7,1.52,20.7,-16.8,1702.9,0.291,0.676,0.159,0.367528,0.291741,-0.895395,0.218468,0.270136,-0.84752,0.303,0.29,0.8316878912110581,0.5203663349801226,0.011940713762639582,0.4088433409257815,0.21231832461599243,0.3836224118045108,0.0635988435683056,0.4543535215893514,0.19166795885492421,0.6201509909795381,0.18105575687277717,0.7209152963532742,0.21376677070598346,0.4367464016507048,1.072495630489633,0.7600830345132291,0.4650038917631104,24.736695948562183,57.67746681386515,262.6418900401666,0.04126753781629522,0.24111930870890053,0.06022390266009753,0.17506181029188225,0.03299441022873717,0.0202395223284096,0.17734099600371686,0.029257978959401368,0.0267230497819175,0.1847690684209922,0.030459167802581306,0.049274193548387094,0.03887096774193548,0.0016129032258064514,0.02209677419354839,0.05024193548387097,0.08185483870967743,0.010241935483870968,0.09830645161290323,0.05346774193548387,0.06451612903225806,0.03596774193548387,0.07169354838709675,0.03741935483870968,0.03887096774193547,0.17967741935483872,0.15483870967741936,0.033709677419354836,1.2306451612903229,2.619354838709677,10.741935483870966,0.008435483870967741,0.013822580645161292,0.004314516129032258,0.009525491935483871,0.004772290322580642,0.0013847903225806463,0.009636153225806453,0.0047431774193548385,0.002012669354838707,0.009983870967741936,0.005064516129032256,0,lie
BRI_WILTY_EP64_lie_11,0.14015873015873015,0.03896825396825397,0.09452380952380952,0.038253968253968255,0.10238095238095238,0.37,0.04507936507936508,0.40484126984126984,0.7023809523809523,0.13269841269841268,0.12,0.4450793650793651,0.13571428571428573,0.07166666666666666,0.6651587301587302,0.7974603174603175,0.25142857142857145,-10.042063492063491,-70.71825396825396,601.1476190476191,0.10287301587301587,-0.28749206349206347,-0.2138095238095238,0.31332328571428575,0.17391844444444443,-0.9317571031746031,0.16748404761904762,0.19671635714285715,-0.9644683412698413,0.2483015873015873,0.19298412698412698,0.72,0.38,1.32,0.51,0.43,1.14,0.41,1.26,1.39,0.58,0.55,1.61,0.8,0.65,2.43,3.93,2.01,1.7,-50.8,626.0,0.238,-0.196,-0.131,0.411652,0.239465,-0.888834,0.263152,0.248976,-0.933727,0.354,0.254,0.19368421361374447,0.07876881987263097,0.25159525319165194,0.08849930499233868,0.11264406648503823,0.2830519386967699,0.08149351907233883,0.31693970184117776,0.3315959675784459,0.17175989146905143,0.15861904047118686,0.43117281181771394,0.23010059911761582,0.15164036401961054,0.6932932818102124,0.9490044775514489,0.4790686201966717,7.257077683746848,8.786547907283289,8.911975891221536,0.05043982301745069,0.07161572408701838,0.04759978391307493,0.04681079780441377,0.03141193130097048,0.01609096643701907,0.047292487658461314,0.027097467428957793,0.010304079580564474,0.04942829470516167,0.030239572517344646,0.04416,0.019760000000000003,0.03184,0.01712,0.03119999999999999,0.08872000000000001,0.021599999999999998,0.07704,0.06104,0.03752,0.03168,0.07864,0.025279999999999997,0.024480000000000005,0.12328,0.14432000000000003,0.07328,0.6976,0.7192000000000004,1.9679999999999964,0.009335999999999999,0.006903999999999999,0.0053360000000000005,0.004568056000000002,0.006175872,0.002074200000000003,0.0050891919999999985,0.006182272,0.0017813599999999949,0.00512,0.0065200000000000015,0,lie
AN_WILTY_EP17_truth4,0.08533333333333334,0.05,0.048,0.023733333333333332,0.2358666666666667,0.8497333333333333,0.037733333333333334,0.13266666666666665,0.25053333333333333,0.0,0.12573333333333334,0.34626666666666667,0.3002666666666667,0.2152,0.25439999999999996,0.4109333333333333,0.21,2.468,-54.18533333333333,633.9786666666666,-0.019479999999999997,-0.09566666666666666,-0.05226666666666666,0.16846912,0.06002337333333333,-0.9761970666666667,0.00886452,0.06339334666666667,-0.9898974,0.08966666666666666,0.0628,0.39,0.44,0.34,0.22,0.81,2.14,0.35,0.67,0.96,0.0,0.59,1.03,1.58,0.82,0.87,1.64,0.91,51.6,-42.4,665.0,0.076,0.17,0.062,0.288584,0.133985,-0.956783,0.123477,0.123619,-0.970372,0.208,0.13,0.1141044250667774,0.09716244408484453,0.08790350975374661,0.047980100980407385,0.21109811561076144,0.6110867000311454,0.06862694556555507,0.1796267401189638,0.23612807640869066,0.0,0.18083270851388716,0.31984697917924765,0.5445776278849441,0.30824858343419714,0.22913609787929828,0.3799792787143166,0.2944440478211391,27.58457344045566,7.5261291391936584,33.62207806387541,0.0759281950978081,0.1489786247440573,0.07378645838798227,0.10920876200714873,0.05580530633269354,0.014742038364627369,0.11675634544528815,0.050091012179586634,0.008996609317749385,0.11413876492085262,0.053197236262290414,0.030810810810810815,0.021351351351351352,0.013513513513513514,0.012972972972972974,0.04405405405405405,0.1293243243243243,0.01945945945945946,0.034594594594594595,0.05378378378378378,0.0,0.03918918918918919,0.07243243243243243,0.05000000000000001,0.03081081081081081,0.08756756756756756,0.12405405405405402,0.0522972972972973,2.4702702702702704,1.1364864864864865,3.48243243243243,0.012608108108108109,0.014864864864864866,0.009554054054054056,0.010071824324324324,0.008579891891891893,0.0018420135135135197,0.010327378378378375,0.008904405405405408,0.0009330000000000051,0.010243243243243244,0.008891891891891893,0,truth
YW_WILTY_EP43_truth1 ,0.22612000000000002,0.09804,1.55836,0.03508,0.07644,1.2036,0.10748,0.15059999999999998,0.73068,0.2152,0.10936,0.6272000000000001,0.111,0.29296,0.49607999999999997,0.43788,0.22684,-24.7224,-42.3744,609.7864000000001,0.09736,0.024804,0.0444,0.092622676,0.147685688,-0.974136328,-0.075172912,0.145160128,-0.977161708,0.008696000000000002,0.149308,1.19,0.95,2.81,0.45,1.04,2.76,1.05,0.83,1.95,1.67,0.95,1.82,0.66,4.07,1.81,2.38,2.31,7.5,-1.3,1704.5,0.383,0.752,0.213,0.265298,0.304681,-0.898394,0.085011,0.289258,-0.844041,0.183,0.306,0.3178424782244427,0.19743678364007183,0.44337346619084916,0.07630651569393922,0.17577518043291807,0.6181035901794871,0.2220976340174396,0.2213522697178344,0.4602862057075563,0.35909099874756834,0.1702832226134285,0.5287958587592797,0.17442792322792364,0.6885028562994712,0.4907676079163332,0.46542883624290604,0.4113129316114962,19.965298666520702,39.93880942935754,197.97751863933016,0.15758217847170267,0.16120205331188514,0.0719324761460218,0.10777196994082795,0.09275945550736452,0.0230700625585245,0.09581074779214603,0.09270338652808059,0.02707228997956556,0.10682156604303998,0.0947057010705324,0.04373493975903615,0.030361445783132532,0.07485943775100402,0.017871485943775103,0.02080321285140562,0.12200803212851405,0.021285140562249,0.03971887550200803,0.07128514056224901,0.051285140562249,0.0376706827309237,0.09016064257028114,0.0314859437751004,0.052730923694779115,0.1204016064257028,0.10759036144578313,0.08795180722891567,1.2682730923694778,1.9566265060240964,6.643775100401605,0.014132530120481929,0.010630522088353415,0.007012048192771085,0.007016184738955824,0.00955785140562249,0.0019768353413654603,0.006679590361445784,0.009496626506024095,0.0021060522088353416,0.00685140562248996,0.00982730923694779,0,truth
AN_WILTY_EP18_lie14,0.15739999999999998,0.0668,0.40246666666666664,0.05446666666666666,0.0,0.008933333333333333,0.028133333333333333,0.7329333333333333,0.31920000000000004,0.019533333333333333,0.1536,0.391,0.10679999999999999,0.05353333333333333,0.5082,0.5774,0.17406666666666668,-51.391333333333336,-51.598,541.3053333333334,0.23318666666666668,0.5960133333333334,0.002633333333333334,-0.27550902,0.24994603333333335,-0.9277694133333334,-0.41316512,0.2606882333333333,-0.8719243866666666,-0.3654266666666667,0.27642666666666665,0.75,0.54,1.04,0.57,0.0,0.13,0.26,1.5,0.82,0.32,1.06,1.48,0.92,0.46,1.3,2.0,2.13,-32.9,-28.9,557.6,0.421,0.666,0.141,-0.234447,0.310305,-0.911403,-0.384383,0.336986,-0.851711,-0.329,0.35,0.22997936878579806,0.12876970755535877,0.28744870955771973,0.12799715111482873,0.0,0.022766591167280092,0.05189543780838914,0.4031262840535886,0.20789943361309163,0.05290661224919624,0.22714534270244108,0.3802167343774747,0.17459567865990097,0.10038942072839871,0.46204254721425997,0.5255593760158036,0.4245868053263909,7.759185391639664,9.575923878185613,7.343159046859383,0.07036848236932473,0.02814463761355274,0.07867351759877435,0.015838184381517788,0.02421299739917741,0.005861091675333781,0.013640349886240473,0.029026014838906336,0.007930435657342983,0.01472902748178863,0.028619781647769356,0.028053691275167783,0.025771812080536912,0.055771812080536914,0.019060402684563757,0.0,0.005771812080536913,0.014295302013422818,0.07214765100671142,0.04885906040268456,0.00832214765100671,0.04228187919463087,0.058255033557046976,0.03906040268456376,0.013825503355704698,0.07570469798657718,0.10637583892617451,0.04859060402684564,0.5986577181208053,0.9718120805369128,1.7496644295302055,0.008966442953020133,0.00481208053691275,0.008322147651006712,0.002860000000000004,0.0044946912751677864,0.001318026845637588,0.003416402684563759,0.004660738255033559,0.0020055637583892656,0.0032550335570469815,0.005026845637583892,0,lie
LS_WILTY_EP11_lie14,0.14048,0.12624000000000002,0.21744,0.061439999999999995,1.0454400000000001,0.9284,0.084,0.95008,1.2164000000000001,1.1812799999999999,0.17536000000000002,0.4028,0.12232,0.23888,0.47288,0.46912,0.13336,-2.4768,19.508,541.5928,0.26132799999999995,-0.04564,-0.078352,0.160179856,0.239957552,-0.949774016,-0.034653424,0.255835912,-0.959491032,0.066496,0.254136,0.97,1.05,0.53,0.84,1.84,2.44,0.71,1.56,2.3,2.34,1.04,1.42,0.74,2.0,1.5,1.74,0.82,59.1,35.6,561.6,0.435,0.229,0.091,0.287445,0.342259,-0.911985,0.095315,0.351586,-0.935731,0.198,0.359,0.23928271846257246,0.27244313996892827,0.16536813282745474,0.16299467634290707,0.29845166032104276,0.6872624516291828,0.16452277026443443,0.3414426131350862,0.5398930599007848,0.6331424137814751,0.24445312236144184,0.3590525166008719,0.1950439818059242,0.46062232797841884,0.42336557831645444,0.45054629206145147,0.21848061846571493,42.287106507470966,14.468378200127873,10.161622743154403,0.0812819441918862,0.1401106360080513,0.080015850849046,0.10857876982846586,0.04944026648218977,0.02401791606280066,0.10123294112791292,0.04967970541362068,0.010514245373452158,0.10925477947764882,0.05177936193678565,0.033709677419354836,0.029516129032258066,0.04145161290322581,0.023225806451612905,0.07870967741935483,0.0942741935483871,0.02693548387096774,0.06846774193548386,0.07459677419354839,0.09870967741935485,0.04967741935483871,0.08524193548387096,0.04701612903225807,0.053548387096774196,0.11120967741935485,0.11,0.03258064516129033,2.0653225806451614,1.3266129032258065,1.9258064516129,0.009604838709677417,0.011056451612903225,0.0077338709677419355,0.008205129032258065,0.006628758064516126,0.0020223951612903155,0.007874806451612903,0.006751153225806454,0.0018958709677419415,0.008217741935483872,0.006903225806451614,0,lie
YW_WILTY_EP46_truth5,0.0748,0.05653333333333334,0.036000000000000004,0.02,0.02,0.7766666666666666,0.025866666666666666,0.3696,0.23573333333333332,0.6108,0.1332,0.5288,0.05866666666666667,0.047733333333333336,0.35106666666666664,0.30319999999999997,0.30293333333333333,-38.38133333333333,-23.68133333333333,554.62,0.02892,0.25156,-0.03153333333333333,-0.05755854666666667,0.10278926666666667,-0.99122568,-0.23410850666666666,0.11703250666666666,-0.9632414533333334,-0.14822666666666665,0.11223999999999999,0.41,0.64,0.57,0.14,0.35,1.39,0.23,1.23,2.69,2.0,0.84,1.33,0.37,0.4,1.51,0.87,2.27,-9.7,-7.9,563.2,0.088,0.37,0.032,0.033779,0.152265,-0.977809,-0.14707,0.163007,-0.937711,-0.057,0.163,0.11250657638435954,0.11350072429026352,0.10178142983599443,0.03683417919211391,0.0747608800723292,0.3118789323895868,0.047337012926385556,0.31415454967433004,0.6331478059222382,0.6194499739852043,0.21947825109268276,0.3999322915667574,0.0826149213231195,0.09173365283832899,0.3904383307131743,0.2431280387845944,0.5565501199676773,16.328409112468492,7.320088858811813,2.638488510799604,0.037788443821974015,0.08177643220919381,0.038456129210749666,0.052605967706708716,0.029041197918173462,0.005550726719307278,0.04840154423278453,0.03394931693034659,0.014722754673297025,0.05193149680454398,0.03271946275908644,0.02337837837837838,0.025405405405405403,0.013108108108108108,0.011621621621621623,0.005,0.0972972972972973,0.011081081081081082,0.03824324324324324,0.042297297297297295,0.04959459459459458,0.03702702702702703,0.06324324324324325,0.020135135135135134,0.014324324324324325,0.09513513513513513,0.09,0.08432432432432432,1.0216216216216216,0.4459459459459458,1.2594594594594646,0.00581081081081081,0.010108108108108107,0.0067162162162162165,0.005072648648648648,0.005367878378378378,0.0006088378378378443,0.005128797297297299,0.005153067567567568,0.0014802162162162113,0.005310810810810813,0.005364864864864867,0,truth
LS_WILTY_EP5_truth8,0.10232,0.07816,0.23312,0.04664,0.94312,1.27552,0.02912,0.83472,0.48607999999999996,2.09336,0.19448,0.36992,0.10640000000000001,0.09695999999999999,0.38264,0.24536000000000002,0.20112,-18.706400000000002,-10.8664,501.05440000000004,0.16784000000000002,-0.321928,-0.093824,0.347026176,0.19791336,-0.912038856,0.154700608,0.214925264,-0.958643744,0.26188799999999995,0.21728,0.62,0.82,0.67,0.43,1.39,2.17,0.37,1.74,1.13,3.32,0.91,1.26,0.99,0.63,1.39,0.85,2.19,6.7,-3.6,517.3,0.221,-0.109,-0.049,0.469685,0.242383,-0.85697,0.312635,0.270938,-0.922168,0.414,0.267,0.16062446686242643,0.16212989615060655,0.2166512583437619,0.0986435747462027,0.1553166173109084,0.49328630697107473,0.04943252161834743,0.4366931749320775,0.2724615865200675,0.6668038160000722,0.2488925665370892,0.3132851324170179,0.18190479608495666,0.15549724611190738,0.35075987558810184,0.24163603662026162,0.3483676589559536,14.734208298838054,4.5845101050413035,5.476364228326154,0.02780357368536316,0.15746869509678385,0.023207015068446378,0.08590290503575346,0.013399046730897469,0.033145121356743995,0.10205015022415456,0.016432327270306295,0.016750337905067227,0.09993233323507682,0.015564434230103775,0.03145161290322581,0.022096774193548385,0.03967741935483871,0.021209677419354842,0.05588709677419354,0.09258064516129035,0.013225806451612905,0.09112903225806451,0.08443548387096775,0.16830645161290322,0.04959677419354839,0.11129032258064517,0.05137096774193548,0.03209677419354839,0.11564516129032258,0.0738709677419355,0.0570967741935484,1.1725806451612906,0.6193548387096774,1.7822580645161272,0.010580645161290321,0.009387096774193549,0.005475806451612904,0.005880153225806452,0.005856806451612904,0.0025871774193548373,0.006144814516129032,0.00615208064516129,0.0018579112903225829,0.006209677419354838,0.006403225806451615,0,truth
